;;gen-17;feb-17;mar-17;apr-17;mag-17;giu-17;lug-17;ago-17;set-17;ott-17;nov-17;dic-17;gen-18;feb-18;mar-18;apr-18;mag-18;giu-18
27;12:06; 1,37 ; 4,31 ; 1,57 ; 3,24 ; 1,57 ; 1,18 ; 2,55 ; 1,27 ; 2,65 ; 4,02 ; 6,18 ; 6,47 ; 4,61 ; 6,18 ; 1,08 ; 0,88 ; 1,76 ; 0,98 
27;12:12; 1,47 ; 4,51 ; 1,37 ; 3,24 ; 1,47 ; 1,08 ; 2,45 ; 1,08 ; 2,35 ; 3,92 ; 6,08 ; 6,08 ; 4,51 ; 6,08 ; 1,18 ; 0,98 ; 1,67 ; 0,88 
27;12:18; 1,67 ; 4,22 ; 1,86 ; 3,14 ; 1,47 ; 1,18 ; 2,16 ; 0,49 ; 2,55 ; 3,73 ; 6,08 ; 6,18 ; 4,31 ; 5,98 ; 1,18 ; 1,08 ; 1,27 ; 0,88 
27;12:24; 1,67 ; 4,02 ; 1,67 ; 3,04 ; 1,47 ; 0,78 ; 2,06 ; 1,08 ; 2,16 ; 3,63 ; 5,78 ; 5,98 ; 4,02 ; 5,49 ; 0,78 ; 1,27 ; 1,47 ; 0,69 
27;12:30; 1,47 ; 3,82 ; 1,96 ; 3,24 ; 1,67 ; 0,88 ; 1,86 ; 1,37 ; 2,75 ; 3,73 ; 5,98 ; 5,88 ; 4,12 ; 5,49 ; 0,98 ; 1,18 ; 1,18 ; 0,59 
27;12:36; 1,37 ; 3,73 ; 1,67 ; 2,94 ; 1,47 ; 1,27 ; 2,06 ; 0,78 ; 2,94 ; 3,33 ; 6,08 ; 5,69 ; 3,92 ; 5,49 ; 0,98 ; 1,27 ; 0,98 ; 0,59 
27;12:42; 1,47 ; 3,73 ; 1,76 ; 2,84 ; 1,37 ; 1,27 ; 2,06 ; 1,18 ; 2,84 ; 3,43 ; 5,98 ; 5,78 ; 3,73 ; 5,10 ; 0,78 ; 1,47 ; 0,88 ; 0,88 
27;12:48; 1,47 ; 4,22 ; 1,47 ; 2,84 ; 1,57 ; 1,08 ; 1,86 ; 0,98 ; 2,25 ; 3,33 ; 5,78 ; 5,49 ; 3,82 ; 4,61 ; 0,88 ; 1,27 ; 0,88 ; 1,08 
27;12:54; 1,57 ; 4,02 ; 1,57 ; 2,75 ; 1,57 ; 1,08 ; 1,86 ; 0,69 ; 2,25 ; 3,24 ; 5,88 ; 5,20 ; 3,73 ; 4,71 ; 0,98 ; 1,47 ; 0,98 ; 0,88 
27;13:00; 1,67 ; 4,22 ; 1,96 ; 2,75 ; 1,57 ; 1,18 ; 1,67 ; 0,78 ; 2,06 ; 3,24 ; 5,78 ; 5,20 ; 3,33 ; 4,41 ; 0,88 ; 0,98 ; 0,88 ; 0,88 
27;13:06; 1,67 ; 4,12 ; 1,67 ; 3,04 ; 1,67 ; 1,27 ; 1,27 ; 1,27 ; 1,96 ; 3,14 ; 5,39 ; 5,10 ; 3,73 ; 4,61 ; 1,18 ; 0,98 ; 0,69 ; 1,08 
27;13:12; 1,47 ; 4,22 ; 1,57 ; 3,04 ; 1,47 ; 0,88 ; 1,37 ; 1,08 ; 2,25 ; 3,04 ; 5,59 ; 4,80 ; 3,53 ; 4,31 ; 1,08 ; 0,78 ; 0,69 ; 0,49 
27;13:18; 1,47 ; 4,22 ; 1,57 ; 3,14 ; 1,47 ; 0,69 ; 1,18 ; 0,88 ; 2,35 ; 2,94 ; 5,78 ; 4,61 ; 2,84 ; 4,12 ; 1,18 ; 0,98 ; 0,78 ;
27;13:24; 1,37 ; 4,31 ; 1,67 ; 3,14 ; 1,67 ; 1,27 ; 1,76 ; 1,08 ; 1,96 ; 2,84 ; 5,69 ; 4,71 ; 3,43 ; 3,43 ; 1,18 ; 0,88 ; 0,88 ;
27;13:30; 1,67 ; 4,31 ; 1,76 ; 3,33 ; 1,67 ; 1,08 ; 1,76 ; 0,88 ; 1,86 ; 2,45 ; 5,10 ; 4,51 ; 3,43 ; 3,33 ; 1,08 ; 0,78 ; 0,88 ;
27;13:36; 1,57 ; 4,02 ; 1,96 ; 3,24 ; 1,47 ; 1,08 ; 1,27 ; 0,98 ; 2,06 ; 1,96 ; 5,29 ; 3,92 ; 3,24 ; 3,43 ; 0,88 ; 0,78 ; 0,88 ;
27;13:42; 1,57 ; 3,92 ; 1,96 ; 3,43 ; 1,57 ; 0,78 ; 1,08 ; 0,88 ; 2,06 ; 1,57 ; 5,49 ; 3,82 ; 2,84 ; 3,24 ; 1,08 ; 0,78 ; 0,78 ;
27;13:48; 1,47 ; 4,02 ; 1,67 ; 3,33 ; 1,47 ; 0,69 ; 0,98 ; 0,78 ; 1,67 ; 1,18 ; 5,69 ; 3,43 ; 2,75 ; 2,65 ; 1,08 ; 0,88 ; 0,78 ;
27;13:54; 1,57 ; 4,12 ; 1,86 ; 3,73 ; 1,47 ; 1,27 ; 1,18 ; 1,08 ; 1,67 ; 0,88 ; 5,78 ; 3,24 ; 2,55 ; 2,75 ; 1,08 ; 0,88 ; 0,88 ;
27;14:00; 1,76 ; 3,63 ; 1,86 ; 3,53 ; 1,57 ; 1,08 ; 1,18 ; 1,08 ; 1,86 ; 0,78 ; 5,78 ; 2,75 ; 2,55 ; 2,84 ; 0,98 ; 1,08 ; 0,88 ;
27;14:06; 1,08 ; 3,73 ; 1,86 ; 3,33 ; 1,57 ; 0,98 ; 1,08 ; 1,18 ; 1,57 ; 0,98 ; 6,08 ; 2,55 ; 2,45 ; 2,35 ; 0,88 ; 0,88 ; 0,69 ;
27;14:12; 1,37 ; 3,53 ; 1,86 ; 3,24 ; 1,47 ; 1,57 ; 0,98 ; 0,98 ; 2,25 ; 1,08 ; 5,78 ; 2,25 ; 2,25 ; 2,45 ; 0,98 ; 0,98 ; 0,69 ;
27;14:18; 1,67 ; 3,92 ; 1,86 ; 3,43 ; 1,57 ; 1,27 ; 1,37 ; 0,78 ; 2,55 ; 1,18 ; 5,98 ; 2,16 ; 2,16 ; 2,35 ; 1,08 ; 1,18 ; 1,08 ;
27;14:24; 1,67 ; 4,31 ; 1,76 ; 2,94 ; 1,67 ; 1,18 ; 0,78 ; 0,78 ; 2,94 ; 0,98 ; 5,88 ; 1,96 ; 2,06 ; 2,25 ; 1,18 ; 1,08 ; 0,69 ;
27;14:30; 1,67 ; 3,92 ; 2,06 ; 2,55 ; 1,57 ; 1,27 ; 0,98 ; 1,18 ; 2,75 ; 1,08 ; 5,98 ; 1,86 ; 2,16 ; 1,76 ; 1,18 ; 1,08 ; 0,69 ;
27;14:36; 1,47 ; 4,31 ; 2,16 ; 2,35 ; 1,27 ; 1,08 ; 1,47 ; 0,88 ; 2,25 ; 0,98 ; 6,08 ; 1,57 ; 2,35 ; 2,16 ; 1,37 ; 1,18 ; 0,88 ;
27;14:42; 1,47 ; 4,41 ; 1,96 ; 2,55 ; 1,47 ; 0,69 ; 1,08 ; 1,08 ; 2,45 ; 1,08 ; 5,98 ; 1,47 ; 1,96 ; 1,96 ; 1,18 ; 1,08 ; 0,98 ;
27;14:48; 1,47 ; 4,41 ; 1,96 ; 1,96 ; 1,67 ; 0,69 ; 1,27 ; 0,88 ; 2,06 ; 1,18 ; 5,98 ; 1,37 ; 1,96 ; 1,57 ; 1,27 ; 1,08 ; 0,78 ;
27;14:54; 1,57 ; 4,41 ; 1,76 ; 2,06 ; 1,67 ; 1,27 ; 1,37 ; 0,88 ; 1,76 ; 1,27 ; 5,88 ; 1,47 ; 1,76 ; 1,67 ; 0,88 ; 1,27 ; 0,88 ;
27;15:00; 1,57 ; 4,22 ; 1,76 ; 2,06 ; 1,47 ; 1,27 ; 0,98 ; 0,98 ; 2,16 ; 0,98 ; 5,69 ; 1,37 ; 1,57 ; 1,76 ; 0,98 ; 1,18 ; 0,69 ;
27;15:06; 1,47 ; 3,92 ; 1,86 ; 2,16 ; 1,47 ; 1,27 ; 0,78 ; 1,27 ; 1,57 ; 0,88 ; 5,88 ; 1,37 ; 1,47 ; 1,47 ; 0,78 ; 0,98 ; 0,69 ;
27;15:12; 1,57 ; 3,82 ; 1,76 ; 1,96 ; 1,67 ; 0,88 ; 1,08 ; 1,57 ; 1,86 ; 1,27 ; 5,78 ; 1,37 ; 1,47 ; 1,37 ; 0,78 ; 1,08 ; 0,88 ;
27;15:18; 1,47 ; 3,92 ; 1,76 ; 1,86 ; 1,47 ; 1,37 ; 1,08 ; 1,27 ; 1,47 ; 0,88 ; 5,88 ; 1,27 ; 1,57 ; 1,37 ; 1,08 ; 1,27 ; 0,78 ;
27;15:24; 1,57 ; 3,92 ; 1,47 ; 1,76 ; 1,47 ; 1,57 ; 1,08 ; 1,08 ; 1,96 ; 0,98 ; 5,49 ; 1,47 ; 1,37 ; 1,27 ; 0,98 ; 1,27 ; 0,78 ;
27;15:30; 1,57 ; 3,53 ; 1,47 ; 1,86 ; 1,47 ; 1,18 ; 1,37 ; 0,78 ; 1,96 ; 1,18 ; 5,78 ; 1,27 ; 1,27 ; 1,37 ; 1,08 ; 0,88 ; 0,78 ;
27;15:36; 1,57 ; 3,53 ; 1,76 ; 1,86 ; 1,76 ; 1,18 ; 1,08 ; 0,59 ; 1,37 ; 1,18 ; 5,59 ; 1,37 ; 1,27 ; 1,27 ; 1,47 ; 1,08 ; 0,78 ;
27;15:42; 1,47 ; 3,33 ; 1,57 ; 1,96 ; 1,57 ; 0,88 ; 0,98 ; 1,08 ; 1,67 ; 1,18 ; 5,78 ; 1,27 ; 1,08 ; 1,57 ; 0,88 ; 1,08 ; 0,88 ;
27;15:48; 1,57 ; 3,24 ; 1,57 ; 1,86 ; 1,47 ; 1,18 ; 1,08 ; 1,18 ; 1,76 ; 1,27 ; 5,69 ; 1,27 ; 1,08 ; 1,08 ; 1,08 ; 1,08 ; 0,78 ;
27;15:54; 1,57 ; 3,04 ; 1,57 ; 2,16 ; 1,47 ; 1,27 ; 1,27 ; 1,18 ; 2,06 ; 0,98 ; 5,49 ; 1,47 ; 1,08 ; 1,18 ; 1,08 ; 0,98 ; 0,88 ;
27;16:00; 1,67 ; 2,84 ; 1,18 ; 1,76 ; 1,47 ; 1,08 ; 0,98 ; 1,27 ; 1,18 ; 0,98 ; 5,49 ; 1,37 ; 0,98 ; 1,18 ; 0,98 ; 0,98 ; 0,88 ;
27;16:06; 1,57 ; 2,84 ; 1,67 ; 1,86 ; 1,57 ; 0,88 ; 0,88 ; 1,08 ; 0,88 ; 1,57 ; 5,39 ; 1,27 ; 1,08 ; 1,18 ; 0,98 ; 1,27 ; 0,69 ;
27;16:12; 1,57 ; 3,04 ; 1,67 ; 1,86 ; 1,57 ; 0,98 ; 0,88 ; 0,88 ; 0,98 ; 1,08 ; 5,39 ; 1,47 ; 1,08 ; 1,27 ; 1,18 ; 1,27 ; 0,88 ;
27;16:18; 1,47 ; 2,84 ; 1,57 ; 2,35 ; 1,57 ; 1,27 ; 0,98 ; 0,98 ; 1,76 ; 1,18 ; 5,49 ; 1,27 ; 0,78 ; 1,27 ; 1,37 ; 1,08 ; 0,88 ;
27;16:24; 1,57 ; 2,75 ; 1,96 ; 2,45 ; 1,47 ; 1,27 ; 1,08 ; 0,88 ; 1,27 ; 1,37 ; 5,59 ; 1,47 ; 1,08 ; 1,27 ; 1,27 ; 1,27 ; 0,78 ;
27;16:30; 1,67 ; 2,16 ; 1,57 ; 2,35 ; 1,37 ; 1,18 ; 1,37 ; 0,98 ; 0,88 ; 1,27 ; 5,49 ; 1,47 ; 0,88 ; 1,37 ; 0,98 ; 1,18 ; 0,78 ;
27;16:36; 1,67 ; 2,25 ; 1,67 ; 2,45 ; 1,47 ; 0,88 ; 1,47 ; 1,27 ; 1,27 ; 1,08 ; 5,10 ; 1,37 ; 1,08 ; 0,88 ; 0,69 ; 0,98 ; 0,69 ;
27;16:42; 1,67 ; 2,45 ; 1,47 ; 2,45 ; 1,76 ; 1,08 ; 1,37 ; 1,37 ; 1,57 ; 1,08 ; 5,49 ; 1,47 ; 1,27 ; 1,18 ; 1,08 ; 0,78 ; 0,88 ;
27;16:48; 1,67 ; 2,65 ; 1,27 ; 2,35 ; 1,67 ; 0,98 ; 1,47 ; 1,27 ; 1,08 ; 1,08 ; 5,20 ; 1,37 ; 0,98 ; 1,27 ; 1,08 ; 1,27 ; 0,88 ;
27;16:54; 1,57 ; 2,45 ; 1,57 ; 2,55 ; 1,67 ; 1,18 ; 1,18 ; 0,88 ; 0,88 ; 1,18 ; 5,59 ; 1,47 ; 0,98 ; 0,98 ; 1,18 ; 0,98 ; 0,98 ;
27;17:00; 1,57 ; 2,25 ; 1,57 ; 2,16 ; 1,57 ; 1,08 ; 1,37 ; 0,88 ; 0,78 ; 1,27 ; 5,59 ; 1,67 ; 0,98 ; 1,47 ; 1,18 ; 1,18 ; 0,69 ;
27;17:06; 1,47 ; 2,35 ; 1,57 ; 2,45 ; 1,27 ; 0,98 ; 1,08 ; 1,08 ; 1,27 ; 1,27 ; 5,59 ; 1,76 ; 0,88 ; 1,57 ; 1,08 ; 1,18 ; 0,78 ;
27;17:12; 1,67 ; 2,16 ; 1,76 ; 2,25 ; 1,47 ; 1,18 ; 0,88 ; 0,69 ; 1,67 ; 1,27 ; 5,59 ; 1,67 ; 1,08 ; 1,47 ; 1,18 ; 0,69 ; 0,98 ;
27;17:18; 1,76 ; 1,76 ; 1,86 ; 2,75 ; 1,67 ; 1,08 ; 1,47 ; 0,98 ; 1,37 ; 1,57 ; 5,59 ; 1,57 ; 1,08 ; 1,67 ; 1,08 ; 0,88 ; 0,88 ;
27;17:24; 1,57 ; 1,57 ; 1,67 ; 2,75 ; 1,67 ; 1,08 ; 2,06 ; 0,98 ; 0,78 ; 1,47 ; 5,10 ; 1,86 ; 1,08 ; 1,67 ; 1,18 ; 1,08 ; 0,78 ;
27;17:30; 1,57 ; 1,76 ; 1,47 ; 2,75 ; 1,47 ; 1,08 ; 1,37 ; 1,08 ; 1,57 ; 1,96 ; 5,78 ; 1,96 ; 0,98 ; 1,86 ; 0,98 ; 1,27 ; 0,69 ;
27;17:36; 1,57 ; 1,76 ; 1,47 ; 2,65 ; 1,37 ; 0,98 ; 1,18 ; 1,08 ; 1,27 ; 1,76 ; 5,39 ; 2,16 ; 1,08 ; 1,57 ; 0,98 ; 1,18 ; 0,88 ;
27;17:42; 1,47 ; 1,96 ; 1,37 ; 2,94 ; 1,57 ; 0,98 ; 1,18 ; 0,88 ; 0,98 ; 2,06 ; 5,69 ; 2,25 ; 1,18 ; 1,27 ; 1,08 ; 0,98 ; 0,78 ;
27;17:48; 1,57 ; 2,25 ; 1,57 ; 2,65 ; 1,57 ; 1,18 ; 1,47 ; 1,37 ; 0,88 ; 2,06 ; 5,78 ; 2,45 ; 0,98 ; 1,47 ; 0,98 ; 0,98 ; 0,78 ;
27;17:54; 1,67 ; 2,06 ; 1,47 ; 2,75 ; 1,47 ; 1,27 ; 1,47 ; 1,08 ; 1,57 ; 2,06 ; 5,98 ; 2,45 ; 1,18 ; 1,37 ; 1,08 ; 0,98 ; 0,88 ;
27;18:00; 1,67 ; 2,25 ; 1,57 ; 2,75 ; 1,76 ; 1,27 ; 1,86 ; 1,08 ; 1,27 ; 2,25 ; 6,18 ; 2,65 ; 1,08 ; 1,86 ; 0,88 ; 1,27 ; 0,78 ;
27;18:06; 1,67 ; 2,35 ; 1,86 ; 2,75 ; 1,57 ; 1,27 ; 1,47 ; 0,78 ; 1,76 ; 2,25 ; 5,78 ; 2,94 ; 1,08 ; 2,06 ; 1,08 ; 1,18 ; 0,69 ;
27;18:12; 1,57 ; 2,65 ; 1,67 ; 2,84 ; 1,47 ; 1,47 ; 1,57 ; 0,88 ; 1,67 ; 2,65 ; 6,08 ; 3,24 ; 0,98 ; 2,35 ; 1,08 ; 0,88 ; 0,78 ;
27;18:18; 1,57 ; 2,25 ; 1,96 ; 3,14 ; 1,57 ; 1,47 ; 1,47 ; 0,78 ; 1,47 ; 2,25 ; 5,69 ; 3,24 ; 1,08 ; 2,45 ; 1,08 ; 0,98 ; 0,78 ;
27;18:24; 1,57 ; 2,16 ; 1,76 ; 2,94 ; 1,47 ; 1,27 ; 1,76 ; 0,98 ; 1,57 ; 2,25 ; 5,78 ; 3,63 ; 0,98 ; 2,55 ; 1,18 ; 1,27 ; 0,88 ;
27;18:30; 1,57 ; 2,25 ; 1,67 ; 3,04 ; 1,57 ; 1,47 ; 1,47 ; 1,57 ; 2,06 ; 2,55 ; 5,78 ; 3,73 ; 1,08 ; 2,16 ; 1,08 ; 0,98 ; 0,88 ;
27;18:36; 1,67 ; 2,16 ; 1,47 ; 3,04 ; 1,47 ; 1,37 ; 1,47 ; 1,37 ; 1,86 ; 2,55 ; 5,78 ; 3,92 ; 0,98 ; 2,65 ; 1,27 ; 1,18 ; 1,27 ;
27;18:42; 1,57 ; 2,35 ; 1,47 ; 3,04 ; 1,47 ; 1,47 ; 1,37 ; 0,69 ; 1,67 ; 2,55 ; 5,88 ; 4,12 ; 1,08 ; 2,75 ; 1,37 ; 0,98 ; 0,98 ;
27;18:48; 1,67 ; 2,16 ; 1,37 ; 3,04 ; 1,57 ; 1,08 ; 1,76 ; 0,98 ; 2,25 ; 2,94 ; 5,98 ; 4,31 ; 0,98 ; 2,55 ; 1,47 ; 1,18 ; 0,88 ;
27;18:54; 1,67 ; 1,96 ; 1,57 ; 2,84 ; 1,67 ; 1,18 ; 1,76 ; 1,27 ; 1,67 ; 3,04 ; 5,88 ; 4,41 ; 1,18 ; 3,04 ; 1,27 ; 0,98 ; 0,88 ;
27;19:00; 1,76 ; 2,16 ; 1,67 ; 2,84 ; 1,47 ; 1,18 ; 1,96 ; 0,88 ; 1,86 ; 3,33 ; 5,88 ; 4,71 ; 1,08 ; 3,04 ; 1,08 ; 0,98 ; 0,78 ;
27;19:06; 1,76 ; 2,25 ; 1,96 ; 2,94 ; 1,57 ; 1,18 ; 1,86 ; 0,78 ; 2,45 ; 3,24 ; 5,69 ; 4,71 ; 0,88 ; 2,94 ; 1,37 ; 0,98 ; 0,88 ;
27;19:12; 1,96 ; 2,25 ; 1,76 ; 3,14 ; 1,47 ; 1,27 ; 1,86 ; 0,88 ; 2,16 ; 3,14 ; 5,98 ; 5,00 ; 1,18 ; 3,04 ; 1,67 ; 0,98 ; 0,69 ;
27;19:18; 1,86 ; 2,25 ; 1,37 ; 3,04 ; 1,57 ; 1,27 ; 1,96 ; 0,98 ; 1,86 ; 3,14 ; 6,08 ; 5,20 ; 0,98 ; 3,63 ; 1,27 ; 1,08 ; 1,08 ;
27;19:24; 1,96 ; 2,45 ; 1,67 ; 2,94 ; 1,47 ; 1,57 ; 1,76 ; 1,47 ; 2,16 ; 3,14 ; 5,98 ; 5,29 ; 1,08 ; 3,43 ; 1,27 ; 1,08 ; 1,27 ;
27;19:30; 1,96 ; 2,55 ; 1,67 ; 3,24 ; 1,47 ; 1,47 ; 1,76 ; 1,08 ; 2,06 ; 3,33 ; 5,98 ; 5,39 ; 0,88 ; 3,53 ; 1,47 ; 1,08 ; 1,08 ;
27;19:36; 1,96 ; 2,65 ; 1,67 ; 2,84 ; 1,57 ; 1,37 ; 2,16 ; 1,18 ; 2,65 ; 3,24 ; 5,98 ; 5,39 ; 1,08 ; 3,53 ; 1,57 ; 1,08 ; 0,78 ;
27;19:42; 1,96 ; 2,45 ; 1,76 ; 3,14 ; 1,57 ; 1,47 ; 2,16 ; 1,18 ; 2,84 ; 3,24 ; 5,88 ; 5,59 ; 1,08 ; 4,02 ; 1,57 ; 1,08 ; 1,18 ;
27;19:48; 2,06 ; 2,84 ; 1,76 ; 3,14 ; 1,57 ; 1,67 ; 2,25 ; 1,08 ; 2,55 ; 3,24 ; 6,18 ; 5,69 ; 1,27 ; 4,02 ; 1,57 ; 1,08 ; 0,88 ;
27;19:54; 2,06 ; 2,45 ; 1,47 ; 2,84 ; 1,57 ; 1,57 ; 2,16 ; 0,88 ; 2,75 ; 3,53 ; 6,08 ; 5,88 ; 1,08 ; 3,92 ; 1,57 ; 0,88 ; 1,08 ;
27;20:00; 2,16 ; 2,55 ; 1,47 ; 2,84 ; 1,67 ; 1,37 ; 2,35 ; 1,27 ; 2,84 ; 3,73 ; 6,08 ; 5,98 ; 1,08 ; 4,12 ; 1,76 ; 1,08 ; 1,08 ;
27;20:06; 2,16 ; 2,65 ; 1,57 ; 3,14 ; 1,47 ; 1,47 ; 1,86 ; 0,49 ; 3,04 ; 3,63 ; 6,18 ; 6,08 ; 1,37 ; 4,02 ; 1,86 ; 1,18 ; 1,08 ;
27;20:12; 2,16 ; 2,75 ; 1,86 ; 3,24 ; 1,47 ; 1,67 ; 2,06 ; 0,59 ; 2,35 ; 3,63 ; 6,08 ; 6,18 ; 1,27 ; 4,22 ; 1,76 ; 0,88 ; 1,18 ;
27;20:18; 2,16 ; 2,55 ; 1,76 ; 3,04 ; 1,47 ; 1,67 ; 2,16 ; 0,88 ; 2,75 ; 3,63 ; 6,18 ; 6,18 ; 0,88 ; 4,22 ; 1,57 ; 0,98 ; 1,27 ;
27;20:24; 2,16 ; 2,35 ; 1,67 ; 3,04 ; 1,47 ; 1,57 ; 2,16 ; 1,67 ; 2,45 ; 3,43 ; 6,37 ; 6,27 ; 0,98 ; 4,02 ; 1,96 ; 1,08 ; 1,27 ;
27;20:30; 2,16 ; 2,55 ; 1,67 ; 3,24 ; 1,57 ; 1,76 ; 2,35 ; 0,98 ; 2,55 ; 3,53 ; 6,47 ; 6,27 ; 1,18 ; 4,12 ; 1,57 ; 1,27 ; 1,18 ;
27;20:36; 2,25 ; 2,35 ; 1,47 ; 3,14 ; 1,67 ; 1,76 ; 2,25 ; 1,18 ; 2,35 ; 3,73 ; 6,18 ; 6,47 ; 0,98 ; 4,41 ; 1,67 ; 1,08 ; 1,27 ;
27;20:42; 2,35 ; 2,65 ; 1,76 ; 2,65 ; 1,67 ; 1,76 ; 2,35 ; 0,98 ; 2,35 ; 3,63 ; 6,27 ; 6,57 ; 1,18 ; 4,51 ; 1,57 ; 1,18 ; 1,57 ;
27;20:48; 2,25 ; 3,14 ; 1,86 ; 2,45 ; 1,47 ; 1,76 ; 2,55 ; 1,27 ; 2,55 ; 3,53 ; 6,18 ; 6,57 ; 0,78 ; 4,51 ; 1,37 ; 1,08 ; 1,57 ;
27;20:54; 2,45 ; 3,04 ; 1,67 ; 2,55 ; 1,37 ; 1,57 ; 2,16 ; 0,88 ; 2,25 ; 3,82 ; 6,08 ; 6,57 ; 0,98 ; 4,22 ; 1,57 ; 1,18 ; 1,47 ;
27;21:00; 2,25 ; 2,84 ; 1,57 ; 2,55 ; 1,57 ; 1,67 ; 2,35 ; 0,78 ; 2,94 ; 3,73 ; 6,18 ; 6,67 ; 1,08 ; 4,51 ; 1,47 ; 0,98 ; 1,47 ;
27;21:06; 2,35 ; 2,84 ; 1,96 ; 2,65 ; 1,47 ; 1,67 ; 2,55 ; 0,78 ; 2,35 ; 3,73 ; 6,47 ; 6,67 ; 1,18 ; 4,71 ; 1,47 ; 1,08 ; 1,47 ;
27;21:12; 2,35 ; 3,24 ; 2,16 ; 2,35 ; 1,47 ; 1,37 ; 2,55 ; 0,98 ; 2,45 ; 3,53 ; 6,47 ; 6,57 ; 1,27 ; 4,51 ; 1,57 ; 0,98 ; 1,57 ;
27;21:18; 2,35 ; 3,24 ; 1,76 ; 2,16 ; 1,57 ; 1,37 ; 2,35 ; 1,27 ; 2,55 ; 3,63 ; 6,57 ; 6,67 ; 0,88 ; 4,51 ; 1,57 ; 1,18 ; 1,57 ;
27;21:24; 2,35 ; 3,04 ; 1,57 ; 2,06 ; 1,47 ; 1,57 ; 2,55 ; 0,88 ; 2,55 ; 3,82 ; 6,47 ; 6,76 ; 0,88 ; 4,80 ; 1,57 ; 1,18 ; 1,76 ;
27;21:30; 2,35 ; 3,33 ; 1,86 ; 2,16 ; 1,57 ; 1,67 ; 2,45 ; 1,08 ; 2,35 ; 3,73 ; 6,27 ; 6,67 ; 1,18 ; 4,90 ; 1,08 ; 0,98 ; 1,96 ;
27;21:36; 2,35 ; 2,84 ; 1,86 ; 2,25 ; 1,67 ; 1,57 ; 2,35 ; 1,27 ; 2,25 ; 4,12 ; 6,27 ; 6,67 ; 1,18 ; 4,90 ; 1,47 ; 0,78 ; 1,76 ;
27;21:42; 2,45 ; 2,84 ; 1,96 ; 1,96 ; 1,57 ; 1,18 ; 1,96 ; 1,08 ; 1,96 ; 3,82 ; 6,37 ; 6,67 ; 0,88 ; 4,71 ; 1,27 ; 1,08 ; 1,96 ;
27;21:48; 2,25 ; 3,04 ; 1,86 ; 1,86 ; 1,47 ; 1,47 ; 2,16 ; 0,98 ; 2,06 ; 3,82 ; 6,47 ; 6,67 ; 0,98 ; 4,80 ; 1,08 ; 0,78 ; 1,86 ;
27;21:54; 2,35 ; 2,84 ; 1,86 ; 1,96 ; 1,47 ; 1,47 ; 2,25 ; 1,08 ; 2,35 ; 3,82 ; 6,08 ; 6,67 ; 1,18 ; 5,00 ; 1,18 ; 0,98 ; 1,86 ;
27;22:00; 2,45 ; 3,04 ; 2,06 ; 1,96 ; 1,37 ; 1,57 ; 2,35 ; 1,37 ; 2,55 ; 3,73 ; 6,27 ; 6,67 ; 1,08 ; 4,80 ; 0,98 ; 1,08 ; 1,76 ;
27;22:06; 2,45 ; 2,94 ; 1,67 ; 2,06 ; 1,57 ; 1,67 ; 2,06 ; 0,78 ; 2,25 ; 3,73 ; 5,98 ; 6,76 ; 1,18 ; 4,61 ; 1,08 ; 1,47 ; 2,06 ;
27;22:12; 2,45 ; 3,04 ; 1,86 ; 2,35 ; 1,67 ; 1,08 ; 2,35 ; 0,69 ; 2,16 ; 3,73 ; 6,18 ; 6,67 ; 1,27 ; 4,41 ; 1,27 ; 1,27 ; 2,16 ;
27;22:18; 2,45 ; 3,24 ; 2,06 ; 1,96 ; 1,57 ; 1,18 ; 2,25 ; 1,18 ; 1,86 ; 4,02 ; 6,18 ; 6,57 ; 0,98 ; 4,41 ; 1,37 ; 0,98 ; 1,96 ;
27;22:24; 2,35 ; 3,33 ; 1,96 ; 2,45 ; 1,37 ; 1,27 ; 1,96 ; 1,47 ; 2,16 ; 3,82 ; 6,27 ; 6,57 ; 1,08 ; 4,41 ; 0,88 ; 1,18 ; 1,86 ;
27;22:30; 2,45 ; 3,63 ; 1,86 ; 2,06 ; 1,27 ; 1,57 ; 2,06 ; 1,08 ; 2,06 ; 3,73 ; 6,18 ; 6,67 ; 1,08 ; 4,71 ; 1,08 ; 0,88 ; 2,45 ;
27;22:36; 2,55 ; 3,53 ; 2,16 ; 2,16 ; 1,47 ; 1,27 ; 2,16 ; 1,08 ; 2,06 ; 4,02 ; 5,98 ; 6,67 ; 1,18 ; 4,41 ; 1,27 ; 0,78 ; 2,25 ;
27;22:42; 2,55 ; 3,43 ; 2,06 ; 2,25 ; 1,67 ; 1,18 ; 2,06 ; 0,88 ; 1,96 ; 3,82 ; 5,98 ; 6,57 ; 0,88 ; 4,41 ; 1,08 ; 0,88 ; 2,25 ;
27;22:48; 2,55 ; 3,04 ; 2,06 ; 2,35 ; 1,67 ; 1,47 ; 1,96 ; 1,27 ; 2,55 ; 3,82 ; 5,98 ; 6,47 ; 1,18 ; 4,02 ; 0,98 ; 1,18 ; 2,16 ;
27;22:54; 2,45 ; 2,84 ; 2,06 ; 2,55 ; 1,57 ; 1,18 ; 1,86 ; 1,18 ; 2,06 ; 3,73 ; 6,08 ; 6,47 ; 1,08 ; 4,12 ; 0,78 ; 1,18 ; 2,16 ;
